message,rpid_str,parent,ctime,like,mid,sex
希望受苦受难的叙利亚人民早日脱离美国阴影下的苦海,205665969504,0,1706671262,1,670092206,保密
多讲些李老师，这讲的太快了！,205512703120,0,1706588144,0,2095157002,保密
[doge]淹没在人民战争的海洋[笑哭],205425560464,0,1706530945,4,3494350528973199,保密
