message,rpid_str,parent,ctime,like,mid,sex
扯犊子,179903039072,0,1691568737,0,103506397,男
评论里弱智的人还是很多的[呲牙],179791737216,0,1691508336,0,1890696255,保密
弱者被抢，那是规律，所以弱者努力变强者[doge]，这点格局看不透那白活了。,179788651696,0,1691507412,0,1517853583,男
