message,rpid_str,parent,ctime,like,mid,sex
布达拉宫青春版[doge],183532407360,0,1693279104,0,241124745,保密
莫迪:我们可怜的战士们因为中国的施压被迫在雪山上过冬！我太心疼了！我提议！全国为他们捐款吧！[妙啊]高种姓的如数归还，剩下的三七分成[吃瓜],3520785933,0,1600814775,0,393161457,男
印共毛狂喜,3514900768,0,1600656700,0,17346281,保密
