message,rpid_str,parent,ctime,like,mid,sex
说的真好，啊对对对，国外的人看到的东西都像你看到的一样多，俄罗斯舆论国内不是高度封锁的，俄罗斯所有民众了解整件事的来龙去脉，并且坚决一致的认为警察肯定没有搞错，曾在俄乌战场奋战的瓦格纳亳无疑问一定是叛军,172060135504,0,1687874978,1,2077135702,男
上回厨子拍个假视频俄笑就宣布大锤都是假的，赢，这次我还在想应该从什么角度赢，俄笑直接省略中间步骤一步到位宣布赢[吃瓜],171730512448,0,1687697688,0,3369883,保密
两边话都让你说完辣,171698639392,0,1687685624,3,82148050,男
