message,rpid_str,parent,ctime,like,mid,sex
支持川普！希望他继续当选,5212432801,0,1629457809,2,360833673,保密
好家伙，只有26个人[doge],5203784895,0,1629377467,0,1392481521,保密
花钱的雇佣军不中用,5202079341,0,1629366629,0,102050745,保密
