message,rpid_str,parent,ctime,like,mid,sex
现在要留下天兵伤亡估计会很大 撤离以后也有可能会回来 [吃瓜],210131817136,0,1709039199,0,2098682441,男
我想吃点不一样的翅膀[喜欢],207603468576,0,1707661116,2,111951248,男
哎呀别撤军啊[惊讶],207595648464,0,1707658107,13,521994523,男
你知道你在说什么吗[吃瓜],207612191184,207595648464,1707664402,1,1770403253,保密
它撤个屁，它的话还能信！更何况它想走可没那么容易！[吃瓜],207624231664,207595648464,1707669678,6,317445881,保密
