message,rpid_str,parent,ctime,like,mid,sex
"卧槽
德左。。。",138293254512,0,1668913993,0,10682819,男
德左共和国？[doge],122892549808,0,1658980630,0,318937311,男
1989年阿富汗撤军如果戈尔巴乔夫能亲自去迎接的话可以振兴苏军低迷的士气,122471679536,0,1658747648,9,347379232,男
