message,rpid_str,parent,ctime,like,mid,sex
@存在的自由 @北极熊不吃企鹅e,154196268688,0,1677521103,0,382241356,女
左，实在是太左了！,133838337296,0,1665905684,0,519514311,男
感谢大佬的讲解，讲得很透彻，让我对乌饿有了新的了解，这是一场资本与社会之间的碰撞，和平运动的本质观点也有所感触，另外剪辑翻译都好赞[支持],122588139424,0,1658814421,0,58808693,女
