message,rpid_str,parent,ctime,like,mid,sex
这么好的事，加尼福尼亚不来帮帮场子,205213534448,0,1706419794,4,147846572,男
加州好像和德州不太对付。。。。虽说都想闹独立[笑哭],205214932448,205213534448,1706420496,0,3574721,男
立场相反啊,205228125888,205213534448,1706426797,0,38682099,保密
[打call][打call][打call],205211493584,0,1706418916,0,479038129,保密
成天分裂。美国本来就是那松散样。他们又不傻。分开了有什么好处[吃瓜],205197907008,0,1706413086,2,1302683809,保密
上面没人管自家法律了，该关边境就关了,205302161392,205197907008,1706456511,0,12713347,男
