message,rpid_str,parent,ctime,like,mid,sex
我寻思着阿富汗怎么也和“亡国恨”没关系吧,101626629936,0,1644332673,1,315086947,女
为老不尊,5364043423,0,1631164349,0,41688097,男
试图避免支付5元的入场费。。。,5347377995,0,1630914831,1,225364844,保密
