message,rpid_str,parent,ctime,like,mid,sex
美军真TM的丢人。跑到叙利亚偷油！盎格鲁撒克逊人[笑哭]真无耻！,204908650656,0,1706248369,4,1355317984,保密
美国佬盎格鲁撒克逊人再不滚，无人机招呼上，哈哈哈[笑哭],204908374656,0,1706248292,1,1355317984,保密
美国佬滚蛋吧！[笑哭][哦呼],204908147632,0,1706248190,1,1355317984,保密
