message,rpid_str,parent,ctime,like,mid,sex
美国总统拜登什么时候想结束俄乌战争时候这当中才会结束。俄罗斯普京乌克兰总统欧盟这三方都说的不算。,174168508336,0,1688962479,0,438310643,保密
都是惨胜，杀敌一千自损一万,171168608560,0,1687413869,0,1259303646,男
[吃瓜][吃瓜][吃瓜][吃瓜],168022461312,0,1685639767,1,1897874546,保密
