message,rpid_str,parent,ctime,like,mid,sex
门都没有，指今天门哥不在[OK],103415314608,0,1645614006,0,1899343088,保密
连门都没有，门没上首发，门在替补席坐着呢。哈哈哈。。,103348415984,0,1645548136,0,8930107,女
咱们门儿在家呢[doge][doge],103053968816,0,1645330177,11,34515380,女
