message,rpid_str,parent,ctime,like,mid,sex
确实不一样啊，美军当年还没有打治安战的机会呢,154743279344,0,1677876272,5,348517416,女
哈哈哈,120875735376,0,1657819915,0,38528256,女
30万对7.5万，优势在我,5359139004,0,1631090674,1,84426021,男
