message,rpid_str,parent,ctime,like,mid,sex
以前塔利班就是中情局支持的,5247653469,0,1629796787,0,409904568,保密
一千年是什么鬼？,5211478161,0,1629451842,0,383606470,保密
阿富汗是亚洲的心脏，自古以来就多外族入侵。阿富汗经常被打败，但从未被征服。号称帝国坟场。,5230064975,5211478161,1629623879,0,275216675,保密
回复 @kairal :这个我知道啊，唐高宗时期还曾占领过一段时间。我看视频里说的是塔利班他们战斗了一千多年。[笑哭],5230118713,5230064975,1629624257,0,383606470,保密
回复 @相遇莫弃呦 :你不说，我都没注意到。大概懂王和我一样的，就是那个意思，表述问题[妙啊],5230181470,5230118713,1629624693,0,275216675,保密
失去共和党内候选人资格,5210027782,0,1629440861,0,385793369,保密
