message,rpid_str,parent,ctime,like,mid,sex
玩的好专业啊，厉害,3392869408,0,1598103525,1,10187836,男
看到了就必点赞 收藏 评论[热词系列_三连],2921287023,0,1589953930,0,392527007,保密
医疗兵看你们没有背包还丢了好多东西感觉好羡慕[酸了],2921032916,0,1589950654,2,170078879,男
