message,rpid_str,parent,ctime,like,mid,sex
还是C罗厉害,188250545712,0,1696146508,0,42516777,保密
这个评论区，足球荒漠名不虚传[辣眼睛],187656079024,0,1695784323,1,158437329,保密
梅西最菜，无可争辩[OK],183033360208,0,1693024589,3,1295785008,保密
