message,rpid_str,parent,ctime,like,mid,sex
后来武磊绝平了巴塞罗那，梅西叉腰了[妙啊],112047713856,0,1651900615,13,4329222,男
梅西当年要是知道他已经28岁了估计就不会这么说了,5582740100,0,1634207419,3,13046670,保密
梅西是世界的，武磊是中国的。“武磊在中国是一个英雄，这种英雄之大是你们难以想象的”,5265693616,0,1629972911,36,40858836,男
