message,rpid_str,parent,ctime,like,mid,sex
大巴黎球迷也是罗结晶[生气],211177676960,0,1709698818,1,1599138284,保密
看着以前的评论和弹幕真的太搞笑了，不愧是哟西简中社区的“貝戋禾重”球迷，没本地现场看球的球迷懂哦,208844298288,0,1708339644,23,1821906867,保密
致敬,208729956736,0,1708270649,4,12831461,女
