message,rpid_str,parent,ctime,like,mid,sex
大陆是大陆，这里是香港，香港的规矩是投降输一半[doge],208341115360,0,1708074679,0,88560120,男
心疼香港[大哭],207458931936,0,1707577181,1,435623302,男
你们忘了以前梅西来接受主持人采访的时候，是怎么调侃人家身高的了，看现在的反应，梅球王的形象更加真实立体了，傲娇的球王,207357912736,0,1707534226,0,518371118,保密
