message,rpid_str,parent,ctime,like,mid,sex
12年一个国王杯就能强金球，太虚了,211678150784,0,1709994674,0,14161760,男
12年年度90球打破世界纪录，也不如阿伟罗13年无冠夺金球呢,211922190144,211678150784,1710147742,0,3494365016099386,保密
侏儒跪下,210824827776,0,1709463734,2,102886244,保密
急急急急急急急急急急急急急急急急急急急急急急急急急急急急急急急急急急急急急急急急急急急急急急急急急急,210651431824,0,1709369131,0,594490344,保密
