message,rpid_str,parent,ctime,like,mid,sex
替补的不能去领奖，苏牙梅西都没去领奖，其他人也没去。插兜是个人习惯，之前和各国总统会面拍照也是插兜，FIFA2022最佳男运动员领奖也是插兜[嗑瓜子],211741920656,0,1710042518,0,337124116,保密
很喜欢梅结晶的一句话：梅西不事权贵。[星星眼][星星眼][星星眼],209035662608,0,1708434571,0,443097976,保密
额 这张图不也是插兜吗,211741518464,209035662608,1710042411,0,337124116,保密
为什么一定要握手啊,207784683680,0,1707762565,1,85818299,女
