message,rpid_str,parent,ctime,like,mid,sex
对，请好好爱我们中国人自己的英雄,211205135904,0,1709714042,0,86338954,保密
利益凌驾于人品之上,211204933296,0,1709713965,0,86338954,保密
这么多人坐飞机花巨款来看梅西，不是因为港府骗大家说梅西会出场，所以大家就来看梅西。,211203320896,0,1709713013,2,526097315,保密
