message,rpid_str,parent,ctime,like,mid,sex
天才和神的差距,170164570576,0,1686834252,2,283044119,男
马儿和巴佩就是俩小卡啦,168489587120,0,1685911482,0,108705107,保密
这就是102的梅西！,154547167376,0,1677755665,1,441896673,保密
