message,rpid_str,parent,ctime,like,mid,sex
给你俩窝窝,210538561088,0,1709298338,0,1600546188,保密
为什么我们要信奉一个无德球员？,209353167904,0,1708599962,3,3546579013208518,男
"这个也这个梅西啥也不是,还反华",209353099648,0,1708599937,3,3546579013208518,男
